禁止 | kinshi | Cấm chỉ | Cấm | Prohibition | 立入禁止の 看板の 前で、彼は [禁止された 理由を 悲しげに] 語った。~さびしげ | Trước tấm biển cấm vào, anh ấy đã kể về lý do bị cấm đoán với vẻ mặt buồn bã. | In front of the "No Entry" sign, he talked about the reason for the prohibition with a sad look. | そのような様子に見える。 | Diễn tả vẻ bề ngoài hoặc cảm xúc (Vẻ.../Có vẻ...). | Indicates an appearance or emotion based on observation. | Tuần_1_Ngày_1_N2
連続 | renzoku | Liên Tục | Liên tục | Continuous | [三日連続で遅刻したわけだ]、目覚まし時計が壊れていた。~わけだ | Thảo nào mà đi muộn ba ngày liên tục, hóa ra cái đồng hồ báo thức bị hỏng. | No wonder you were late for three days straight; the alarm clock was broken. | 道理で～だ。 | Thảo nào mà... / Đương nhiên là... | Expresses a natural conclusion or reason. | Tuần_3_Ngày_2_N2
連休 | renkyuu | Liên Hưu | Kỳ nghỉ dài | Consecutive holidays | [道路が混んでいるわけだ]、今日は五連休の初日だ。~わけだ | Thảo nào mà đường sá đông đúc, hôm nay là ngày đầu của kỳ nghỉ năm ngày liên tục. | No wonder the roads are crowded; today is the first day of a five-day holiday. | 道理で～だ。 | Thảo nào mà... / Đương nhiên là... | Expresses a natural conclusion or reason. | Tuần_3_Ngày_2_N2
連れる | tsureru | Liên | Dẫn theo | To lead/take along | [子供を連れているわけだ]、歩くペースがいつもより遅い。~わけだ | Thảo nào mà có dẫn theo trẻ con, tốc độ đi bộ chậm hơn mọi khi. | No wonder you're with a child; the walking pace is slower than usual. | 道理で～だ。 | Thảo nào mà... / Đương nhiên là... | Expresses a natural conclusion or reason. | Tuần_3_Ngày_2_N2
連絡 | renraku | Liên Lạc | Liên lạc | Contact | [昨日から連絡がつかないわけだ]、彼は携帯を失くしたらしい。~わけだ | Thảo nào mà không liên lạc được từ hôm qua, nghe nói anh ấy làm mất điện thoại rồi. | No wonder I couldn't contact him since yesterday; apparently, he lost his phone. | 道理で～だ。 | Thảo nào mà... / Đương nhiên là... | Expresses a natural conclusion or reason. | Tuần_3_Ngày_2_N2
入荷 | nyuuka | Nhập Hà | Nhập hàng | Arrival of goods | [新商品が入荷したわけだ]、店の前に行列ができている。~わけだ | Thảo nào mà hàng mới về, trước cửa hàng đang có người xếp hàng dài. | No wonder new goods have arrived; there's a line in front of the shop. | 道理で～だ。 | Thảo nào mà... / Đương nhiên là... | Expresses a natural conclusion or reason. | Tuần_3_Ngày_2_N2
出荷 | shukka | Xuất Hà | Xuất hàng | Shipping | [出荷が遅れたわけだ]、昨日の大雨で交通が麻痺していた。~わけだ | Thảo nào mà việc xuất hàng bị chậm, do trận mưa lớn hôm qua mà giao thông tê liệt. | No wonder the shipping was delayed; traffic was paralyzed by yesterday's heavy rain. | 道理で～だ。 | Thảo nào mà... / Đương nhiên là... | Expresses a natural conclusion or reason. | Tuần_3_Ngày_2_N2
荷物 | nimotsu | Hà Vật | Hành lý/Đồ đạc | Luggage | [荷物が重いわけだ]、中には本がぎっしり入っている。~わけだ | Thảo nào mà hành lý nặng thế, bên trong toàn là sách. | No wonder the luggage is heavy; it's packed full of books. | 道理で～だ。 | Thảo nào mà... / Đương nhiên là... | Expresses a natural conclusion or reason. | Tuần_3_Ngày_2_N2
届ける | todokeru | Giới | Gửi đến/Giao đến | To deliver | [明日届けるわけだ]、今から準備しても間に合わない。~わけだ | Đương nhiên là ngày mai mới giao đến, giờ mới chuẩn bị thì không kịp rồi. | Naturally, it will be delivered tomorrow; preparing now won't be in time. | 道理で～だ。 | Thảo nào mà... / Đương nhiên là... | Expresses a natural conclusion or reason. | Tuần_3_Ngày_2_N2
届く | todoku | Giới | Được gửi đến | To reach/arrive | [荷物が届いたわけだ]、テーブルの上に大きな箱がある。~わけだ | Thảo nào mà đồ đã được gửi đến, trên bàn có một cái thùng lớn. | No wonder the package arrived; there's a large box on the table. | 道理で～だ。 | Thảo nào mà... / Đương nhiên là... | Expresses a natural conclusion or reason. | Tuần_3_Ngày_2_N2
届け出 | todokede | Giới Xuất | Báo cáo/Đăng ký | Report/Notice | [届け出が必要なわけだ]、これは法律で決まっている。~わけだ | Đương nhiên là cần phải đăng ký/báo cáo rồi, cái này đã được luật quy định. | Naturally, a report is required; this is decided by law. | 道理で～だ。 | Thảo nào mà... / Đương nhiên là... | Expresses a natural conclusion or reason. | Tuần_3_Ngày_2_N2
参考書 | sankousho | Tham Khảo Thư | Sách tham khảo | Reference book | [参考書を持っているからといって、合格できるわけではない]。~わけではない | Không phải cứ có sách tham khảo là có nghĩa là sẽ thi đỗ. | Just because you have a reference book doesn't mean you can pass. | 全部～とは言えない。 | Không hẳn là... / Không có nghĩa là... | Not necessarily... / It's not that... | Tuần_3_Ngày_2_N2
持参 | jisan | Trì Tham | Mang theo | Bringing | [お弁当を持参したからといって、節約できるわけではない]。~わけではない | Không phải cứ tự mang cơm hộp đi là có nghĩa là sẽ tiết kiệm được tiền. | Just because you brought your own lunch doesn't mean you're saving money. | 全部～とは言えない。 | Không hẳn là... / Không có nghĩa là... | Not necessarily... / It's not that... | Tuần_3_Ngày_2_N2
参る | mairu | Tham | Đi/Đến (khiêm nhường) | To come/go | [彼がここに参るからといって、問題が解決するわけではない]。~わけではない | Không phải vì anh ấy đến đây mà có nghĩa là mọi vấn đề sẽ được giải quyết. | Just because he's coming here doesn't mean the problem will be solved. | 全部～とは言えない。 | Không hẳn là... / Không có nghĩa là... | Not necessarily... / It's not that... | Tuần_3_Ngày_2_N2
お参り | omairi | Tham | Đi lễ chùa | Visiting a shrine | [お参りに行ったからといって、運が良くなるわけではない]。~わけではない | Không phải cứ đi lễ chùa là có nghĩa là vận may sẽ tốt lên. | Just because you went to pray at a shrine doesn't mean your luck will improve. | 全部～とは言えない。 | Không hẳn là... / Không có nghĩa là... | Not necessarily... / It's not that... | Tuần_3_Ngày_2_N2
衣類 | irui | Y Loại | Quần áo | Clothing | [高級な衣類を着ているからといって、金持ちなわけではない]。~わけではない | Không phải cứ mặc quần áo cao cấp là có nghĩa là người giàu. | Just because someone wears expensive clothing doesn't mean they are rich. | 全部～とは言えない。 | Không hẳn là... / Không có nghĩa là... | Not necessarily... / It's not that... | Tuần_3_Ngày_2_N2
衣料品 | iryouhin | Y Liệu Phẩm | Hàng may mặc | Apparel | [衣料品が安いからといって、品質が悪いわけではない]。~わけではない | Không phải hàng may mặc rẻ là có nghĩa là chất lượng tồi. | Just because apparel is cheap doesn't mean the quality is bad. | 全部～とは言えない。 | Không hẳn là... / Không có nghĩa là... | Not necessarily... / It's not that... | Tuần_3_Ngày_2_N2
衣服 | ifuku | Y Phục | Trang phục | Garments | [衣服にこだわらないからといって、お洒落に興味がないわけではない]。~わけではない | Không phải vì không cầu kỳ về trang phục mà có nghĩa là không quan tâm đến thời trang. | Just because he doesn't care about garments doesn't mean he's not interested in fashion. | 全部～とは言えない。 | Không hẳn là... / Không có nghĩa là... | Not necessarily... / It's not that... | Tuần_3_Ngày_2_N2
衣食住 | ishokujuu | Y Thực Trú | Nhu cầu cơ bản | Basic needs | [衣食住が足りているからといって、幸せなわけではない]。~わけではない | Không phải cứ đầy đủ ăn mặc ở là có nghĩa là sẽ hạnh phúc. | Just because the basic needs are met doesn't mean one is happy. | 全部～とは言えない。 | Không hẳn là... / Không có nghĩa là... | Not necessarily... / It's not that... | Tuần_3_Ngày_2_N2
その他 | sonota | Tha | Cái khác | Others | [その他の理由があるからといって、彼を責めていいわけではない]。~わけではない | Không phải vì có những lý do khác mà có nghĩa là có thể đổ lỗi cho anh ấy. | Just because there are other reasons doesn't mean it's okay to blame him. | 全部～とは言えない。 | Không hẳn là... / Không có nghĩa là... | Not necessarily... / It's not that... | Tuần_3_Ngày_2_N2
他人 | tanin | Tha Nhân | Người khác | Stranger | [他人だからといって、冷たくしていいわけではない]。~わけではない | Không phải vì là người dưng mà có nghĩa là có thể đối xử lạnh lạt được. | Just because they are strangers doesn't mean it's okay to be cold to them. | 全部～とは言えない。 | Không hẳn là... / Không có nghĩa là... | Not necessarily... / It's not that... | Tuần_3_Ngày_2_N2
他方 | tahou | Tha Phương | Mặt khác | On the other hand | [他方の意見が正しいからといって、こちらが間違っているわけではない]。~わけではない | Không phải vì ý kiến bên kia đúng mà có nghĩa là bên này sai. | Just because the other opinion is correct doesn't mean this side is wrong. | 全部～とは言えない。 | Không hẳn là... / Không có nghĩa là... | Not necessarily... / It's not that... | Tuần_3_Ngày_2_N2
冷蔵 | reizou | Lãnh Tàng | Làm lạnh | Refrigeration | [この部屋に冷蔵機能があるわけがない]、ただの倉庫だ。~わけがない | Không đời nào cái phòng này lại có chức năng làm lạnh, nó chỉ là cái kho thôi. | There's no way this room has refrigeration; it's just a warehouse. | 絶対に～ない。 | Tuyệt đối không... / Không đời nào... | No way... / Impossible... | Tuần_3_Ngày_2_N2
貯蔵 | chozou | Trữ Tàng | Dự trữ | Storage | [そんなに大量の食料を貯蔵できるわけがない]。~わけがない | Không đời nào có thể dự trữ được một lượng lương thực lớn đến mức đó. | There's no way you can store such a large amount of food. | 絶対に～ない。 | Tuyệt đối không... / Không đời nào... | No way... / Impossible... | Tuần_3_Ngày_2_N2
内蔵 | naizou | Nội Tàng | Lắp đặt bên trong | Built-in | [この古いパソコンにカメラが内蔵されているわけがない]。~わけがない | Không đời nào cái máy tính cũ này lại có camera lắp bên trong được. | There's no way a camera is built into this old computer. | 絶対に～ない。 | Tuyệt đối không... / Không đời nào... | No way... / Impossible... | Tuần_3_Ngày_2_N2
